ids,0
96396,8.120218107399428
80166,166.77457351935948
20516,69.56101490569296
88881,-101.44303726386372
69115,27.346491838251826
34026,28.746745316066654
67527,-284.26087146490954
56721,387.8995684833679
28608,333.6934155853315
28334,-80.58477741331976
87664,109.53120105276075
72786,308.0575926080013
80407,-391.66440980646763
32761,-473.66791299133274
68286,-115.2789552159978
95072,87.45924981451817
72666,10.31024339387325
27143,-190.01956789005538
62370,94.83005118578717
55971,107.73989517794317
29303,101.82000429962088
63140,22.389492029971212
74846,268.4041029479902
63080,-228.27466031714732
85080,44.73224026928512
34589,211.83486377119695
49242,-208.32506215530552
67716,-32.63856989112987
32005,-60.64416954616342
43883,-183.19632824302712
85715,248.4976889954543
71800,-246.4643531695411
36002,-53.79599948047173
54860,-13.11286334680332
39619,240.09531521017013
24485,67.90837603865873
42968,98.58390714068999
90358,391.68042335670094
63239,230.71785342594384
57246,-37.88636712355321
50693,279.14937723737387
65390,58.45725701289465
20540,-3.1404435073311663
56895,-164.8606508303592
71065,267.9111048194953
75234,-71.64150865882588
41935,-153.5843779124757
32693,-38.433403555404794
67988,-19.301916377006958
88791,-222.80939745205032
72735,156.99615554228458
64794,-505.4697092721893
35454,25.75888140251599
38951,121.81999212395027
81717,-52.02407605327934
57884,-95.01687638539545
76705,-44.81401973782783
47833,314.75481110703487
99486,154.0633961007107
47395,-94.91501080198341
23991,-57.65577628702862
63763,172.6877366499268
99349,-303.140196927044
27558,246.5708456159586
66769,73.00718454985034
89764,-10.428610940730527
54980,519.9194622188571
51294,161.72950836712002
70244,-257.42281300822816
49075,121.60148568138172
98437,146.60176930845802
57230,57.47820912541833
24196,280.62263210318156
55183,-124.469812411019
84312,116.69967715567098
51734,-73.71039175257516
73339,-42.74629093897024
67330,144.21547711281323
61216,-5.11397479898201
72404,224.08234236988753
79114,319.77487408542737
44385,102.10260599127136
98063,93.67043888763384
20349,-137.50052048441697
96932,118.54006446828079
58683,-139.28028556790977
69040,13.26654149695742
41442,260.8294988145033
66475,-179.62711035742538
79658,313.6971884025008
56649,16.018507400560825
61240,-258.13234287323775
96033,143.40328770178894
99245,143.78908431487716
20648,-66.42449194134888
50648,-216.34188544307725
87338,125.98357483689112
33589,175.0101544974004
23186,-189.80655982098625
40010,73.20130514659219
71044,-95.56443751453372
23216,336.89852766238147
24280,-246.19977662134858
97928,154.06278817691523
73416,295.0072074750464
68763,-41.68530884807104
84907,-238.6143339299115
69395,-188.3403605391477
77138,128.07056365089286
43291,318.70309459025844
58769,12.95789220743082
49627,-355.24863451085696
57906,154.63437838099784
47294,142.13947526092065
83627,13.239490915009558
49382,-11.364696661475275
58363,79.85257607796723
38265,-42.746433006235186
29970,-231.94415008385795
93967,82.4434817261709
99721,-60.20401479116527
37098,-142.15422120161466
92351,11.612983359045671
53202,196.51384163854576
38817,476.3442831360646
60025,-356.2989594314578
53643,-463.7246519332527
35808,-397.26868606504337
32722,225.0822773978297
60170,-302.035692845866
47326,63.728361699908
52201,-101.53787859051592
58707,-142.49271077944636
72765,348.83266504026767
33978,59.93160013879558
72425,85.01923304768212
60947,-165.83162735952428
38235,-105.65443260842322
88935,211.20996280542553
74627,-57.89147976137455
31009,-484.33088835303425
76856,-33.64358713384083
54229,61.46874628104049
85918,277.5279728392868
44079,456.15326786756117
38910,195.08308742141975
76345,99.65241583960324
42062,181.1040843566597
29490,-128.75062088261384
22717,362.1022117120078
26697,332.99685310398775
46733,-54.268765109185885
39301,150.92051208057777
87635,-126.60783430169676
34691,-165.32085752550958
52901,110.99335166478437
87185,213.42392988632744
42281,401.1932479561389
27797,132.22873748491887
55406,273.863112113497
75105,151.08944174265523
51556,-271.3506687641214
97880,-10.881221004936148
93000,-271.2816688048608
68545,153.00440720670326
51358,-35.37747897317951
39938,-94.55064652644697
97085,-0.61456188519784
21845,243.71395346847223
82307,194.8345714698733
40954,-255.0585975039484
20156,-195.53833975799452
75014,-141.62720059194606
38301,-151.08225266339642
75898,250.6163792364154
65475,352.6175426480891
45301,484.3175380818756
82246,349.7477562792506
20961,86.77035471972346
32857,321.5137946778148
45155,313.113225490534
46966,83.32005916271767
48582,-110.18024183954233
20863,-80.73460602449282
47535,295.0938395588594
70839,-368.06421174644566
62605,-214.0663962460395
20810,-18.15210501873217
34362,-54.11769809507418
59087,242.94353522452468
85365,-51.61234130736525
20463,-174.564130729362
78715,-242.26395043710957
60002,81.33188535347693
28923,-380.6237966394272
62639,-221.0818392385193
86150,-14.396575284818336
63526,107.07281801955428
37718,-111.28633108630378
64240,-27.89974973025102
66934,77.36758686229095
76397,145.72648290443584
48547,-112.80261227356331
77522,-275.24381813914886
47117,-124.34491913138737
30114,176.5532128029733
44464,45.47172798055012
35697,-98.21369719806765
44110,-110.52618077201137
92048,467.1623233074492
40646,-289.9631379024314
35381,-56.38634301803517
97929,-86.80546856265747
42394,-27.237223722598113
84363,-57.28160321896159
51848,-179.92592005939602
86237,-90.66011825132568
96351,37.451680190396445
36173,-42.77850876435757
82125,-58.4606505471523
20235,-232.28322283036974
32553,142.51033981642223
64488,374.852195178705
37043,-314.1411643819274
37690,-95.21210204104446
65204,12.310300903860064
30553,5.599178442564057
46586,-237.0788924792062
41539,-170.71190511706325
72356,-68.14276576452326
39135,-279.99267680587053
48783,321.3758521581536
24975,-368.4531422456451
50429,254.16222787097527
90222,256.5329317032871
29383,250.28427480138313
87498,314.17113043699084
69808,106.39989448169403
61996,22.19291626204407
47431,-377.8123851754008
98322,-51.05268979360279
35028,-63.367152457936335
94474,223.21622792341125
87086,-379.2278037694727
88442,-56.8982308794459
65264,-80.08060289651536
61808,-366.7472256284321
97355,400.3272441690088
21800,11.35798943719416
65978,343.86402774230015
87000,-265.13490204551266
43930,-236.41779968568707
41007,39.15938830978002
98988,-102.63782618907068
97626,11.331097296654765
86399,110.02431152960513
28576,11.013527489154177
80993,123.56025372698505
75251,184.39527211579994
68289,-35.05995058867037
67902,-103.74197390254812
94242,-72.79039928798868
84863,401.5136430926635
74432,38.422392537792824
36604,13.516191161602013
58138,-111.43107874466263
20364,128.36871387676015
76214,430.6236282168046
35856,-91.02126386546027
81509,-200.28734248594404
57322,151.45714344574495
94973,-58.91549108712622
71745,-152.37734507509623
73279,95.93728238251163
75561,-347.37605561762524
50220,-131.59716762572955
60483,72.5495918579016
72156,-125.93089808068797
83053,-351.50510387021393
